7:28:03 PM	17135.825
7:28:03 PM	18068.956
7:28:04 PM	18644.850
7:28:04 PM	19138.606
7:28:05 PM	19252.917
7:28:05 PM	19586.255
7:28:06 PM	19951.483
7:28:06 PM	20194.774
7:28:07 PM	20471.907
7:28:07 PM	20749.681
7:28:08 PM	20989.988
7:28:08 PM	21166.184
7:28:09 PM	21346.819
7:28:09 PM	21537.402
7:28:10 PM	21413.024
7:28:10 PM	21465.839
7:28:11 PM	21452.116
7:28:11 PM	21432.911
7:28:12 PM	21386.650
7:28:12 PM	21798.921
7:28:13 PM	22600.365
7:28:13 PM	22917.950
7:28:14 PM	23022.785
7:28:14 PM	23100.428
7:28:15 PM	23035.456
7:28:15 PM	23125.010
7:28:16 PM	23195.627
7:28:16 PM	23273.810
7:28:17 PM	23346.230
7:28:17 PM	23369.271
7:28:18 PM	23440.664
7:28:18 PM	23561.729
7:28:19 PM	23639.347
7:28:19 PM	23673.795
7:28:20 PM	23830.264
7:28:20 PM	23854.938
7:28:21 PM	23959.136
7:28:21 PM	24025.695
7:28:22 PM	24107.884
7:28:22 PM	24204.404
7:28:23 PM	24268.976
7:28:23 PM	24257.717
7:28:24 PM	24320.990
7:28:24 PM	24301.647
7:28:25 PM	24358.977
7:28:25 PM	24287.281
7:28:26 PM	24248.431
7:28:26 PM	24296.598
7:28:27 PM	24245.354
7:28:27 PM	24129.220
7:28:28 PM	24158.907
7:28:28 PM	24081.063
7:28:29 PM	23945.078
7:28:29 PM	23858.641
7:28:30 PM	23845.672
7:28:30 PM	23961.467
7:28:31 PM	23932.515
7:28:31 PM	23904.548
7:28:32 PM	24040.965
7:28:32 PM	23913.562
7:28:33 PM	23873.161
7:28:33 PM	24122.584
7:28:34 PM	24395.449
7:28:34 PM	24480.596
7:28:35 PM	24897.731
7:28:35 PM	24889.837
7:28:36 PM	25179.784
7:28:36 PM	25581.567
7:28:37 PM	25892.290
7:28:37 PM	26095.729
7:28:38 PM	26137.122
7:28:38 PM	26168.324
7:28:39 PM	26461.918
7:28:39 PM	26703.786
7:28:40 PM	26758.743
7:28:40 PM	26871.159
7:28:41 PM	27003.446
7:28:41 PM	26899.331
7:28:42 PM	27153.166
7:28:42 PM	27444.541
7:28:43 PM	27393.221
7:28:43 PM	27527.090
7:28:44 PM	27722.676
7:28:44 PM	27775.963
7:28:45 PM	27644.816
7:28:45 PM	27645.345
7:28:46 PM	27697.380
7:28:46 PM	27743.190
7:28:47 PM	27757.160
7:28:47 PM	27829.354
7:28:48 PM	27951.770
7:28:48 PM	27865.395
7:28:49 PM	27886.227
7:28:49 PM	27823.037
7:28:50 PM	27628.720
7:28:50 PM	27450.129
7:28:51 PM	27264.421
7:28:51 PM	26759.688
7:28:52 PM	26836.258
7:28:52 PM	26982.414
7:28:53 PM	26472.905
7:28:53 PM	26413.094
7:28:54 PM	25902.856
7:28:54 PM	25763.100
7:28:55 PM	25636.226
7:28:55 PM	25556.390
7:28:56 PM	25144.812
7:28:56 PM	24575.472
7:28:57 PM	24490.376
7:28:57 PM	24506.087
7:28:58 PM	24003.641
7:28:58 PM	23462.262
7:28:59 PM	23129.186
7:28:59 PM	21732.238
7:29:00 PM	21225.081
7:29:00 PM	21279.591
7:29:01 PM	21285.565
7:29:01 PM	20974.076
7:29:02 PM	20640.250
7:29:02 PM	20422.753
7:29:03 PM	20468.851
7:29:03 PM	20523.073
7:29:04 PM	20656.203
7:29:04 PM	20862.970
7:29:05 PM	20955.016
7:29:05 PM	21166.205
7:29:06 PM	21285.821
7:29:06 PM	21471.756
7:29:07 PM	21597.993
7:29:07 PM	21740.476
7:29:08 PM	21935.117
7:29:08 PM	22109.639
7:29:09 PM	22239.887
7:29:09 PM	22435.185
7:29:10 PM	22551.982
7:29:10 PM	22773.526
7:29:11 PM	22893.101
7:29:11 PM	22679.945
7:29:12 PM	22278.265
7:29:12 PM	22312.410
7:29:13 PM	22393.603
7:29:13 PM	22508.771
7:29:14 PM	22639.297
7:29:14 PM	22734.696
7:29:15 PM	22844.451
7:29:15 PM	22963.903
7:29:16 PM	23074.763
7:29:16 PM	23183.434
7:29:17 PM	23304.437
7:29:17 PM	23374.490
7:29:18 PM	23483.145
7:29:18 PM	23516.921
7:29:19 PM	23643.117
7:29:19 PM	23729.189
7:29:20 PM	23845.369
7:29:20 PM	23936.552
7:29:21 PM	24072.630
7:29:21 PM	24145.887
7:29:22 PM	24199.468
7:29:22 PM	24299.808
7:29:23 PM	24427.961
7:29:23 PM	24452.923
7:29:24 PM	24559.108
7:29:24 PM	24607.917
7:29:25 PM	24749.414
